Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Price
Air India,12/08/2019,Chennai,Kolkata,Night,Morning,3h,non-stop,13330
Air India,15/07/2019,Chennai,Cochin,Night,Night,2h 10m,non-stop,6060
Air India,02/04/2019,Chennai,Mumbai,Evening,Night,2h 10m,1 stop,5261
Air India,06/08/2019,Bangalore,Delhi,Afternoon,Morning,2h 10m,non-stop,13877
Air India,29/11/2019,Kolkata,Hyderabad,Morning,Evening,2h 30m,non-stop,13219
Air India,23/05/2019,Kolkata,Mumbai,Afternoon,Morning,2h 10m,1 stop,7166
Air India,21/05/2019,Chennai,Hyderabad,Morning,Afternoon,3h,2 stops,11139
Air India,07/04/2019,Kolkata,Hyderabad,Evening,Night,2h 10m,2 stops,6015
Air India,30/04/2019,Delhi,Cochin,Morning,Evening,2h 10m,1 stop,8388
Air India,25/01/2019,Kolkata,Delhi,Night,Evening,1h 45m,2 stops,5691
Air India,03/02/2019,Kolkata,Delhi,Evening,Evening,2h 10m,non-stop,13172
Air India,25/01/2019,Mumbai,Hyderabad,Morning,Morning,3h,1 stop,8554
Air India,04/07/2019,Mumbai,Hyderabad,Night,Evening,4h 15m,non-stop,4837
Air India,17/04/2019,Delhi,Kolkata,Evening,Morning,2h 30m,non-stop,12903
Air India,11/01/2019,Kolkata,Cochin,Night,Afternoon,2h 30m,non-stop,11631
Air India,01/10/2019,Chennai,Kolkata,Afternoon,Evening,2h 30m,2 stops,8606
Air India,30/11/2019,Chennai,Hyderabad,Morning,Morning,3h,non-stop,3395
Air India,13/11/2019,Mumbai,Kolkata,Evening,Night,1h 45m,2 stops,13088
Air India,29/09/2019,Chennai,Delhi,Morning,Night,2h 10m,2 stops,11768
Air India,02/04/2019,Kolkata,Hyderabad,Evening,Night,2h 30m,non-stop,14822
Air India,11/07/2019,Chennai,Cochin,Evening,Night,1h 45m,2 stops,12355
Air India,10/03/2019,Chennai,Delhi,Night,Morning,2h 10m,1 stop,7420
Air India,21/03/2019,Chennai,Cochin,Night,Evening,3h,1 stop,7501
Air India,15/07/2019,Bangalore,Kolkata,Afternoon,Afternoon,4h 15m,non-stop,10445
Air India,16/10/2019,Mumbai,Delhi,Afternoon,Night,2h 10m,1 stop,12020
Air India,13/03/2019,Mumbai,Cochin,Evening,Night,2h 10m,2 stops,7958
Air India,24/08/2019,Chennai,Kolkata,Night,Afternoon,4h 15m,2 stops,9854
Air India,04/06/2019,Chennai,Mumbai,Morning,Evening,2h 30m,2 stops,9243
Air India,17/03/2019,Delhi,Mumbai,Night,Evening,2h 10m,2 stops,4388
Air India,04/02/2019,Delhi,Kolkata,Night,Morning,2h 30m,non-stop,9172
Air India,14/05/2019,Delhi,Kolkata,Evening,Evening,2h 10m,non-stop,14255
Air India,05/02/2019,Kolkata,Hyderabad,Night,Afternoon,1h 45m,1 stop,5081
Air India,19/04/2019,Bangalore,Delhi,Afternoon,Morning,2h 30m,1 stop,6572
Air India,15/01/2019,Chennai,Hyderabad,Afternoon,Evening,2h 30m,2 stops,6249
Air India,11/10/2019,Mumbai,Hyderabad,Evening,Afternoon,1h 45m,1 stop,10561
Air India,28/11/2019,Kolkata,Hyderabad,Night,Afternoon,4h 15m,2 stops,14153
Air India,31/01/2019,Chennai,Kolkata,Night,Morning,3h,non-stop,3099
Air India,13/08/2019,Kolkata,Delhi,Night,Afternoon,3h,1 stop,12427
Air India,21/03/2019,Chennai,Cochin,Morning,Night,4h 15m,non-stop,10523
Air India,08/04/2019,Delhi,Hyderabad,Evening,Night,3h,non-stop,7555
Air India,03/06/2019,Bangalore,Delhi,Afternoon,Evening,2h 30m,2 stops,6014
Air India,26/12/2019,Delhi,Kolkata,Night,Afternoon,2h 30m,1 stop,4634
Air India,22/01/2019,Delhi,Cochin,Evening,Morning,1h 45m,1 stop,3894
Air India,26/08/2019,Kolkata,Delhi,Morning,Afternoon,2h 10m,2 stops,13057
Air India,26/07/2019,Kolkata,Hyderabad,Evening,Afternoon,2h 10m,1 stop,8094
Air India,17/08/2019,Kolkata,Hyderabad,Morning,Afternoon,2h 10m,2 stops,7799
Air India,26/11/2019,Chennai,Cochin,Morning,Morning,2h 30m,2 stops,11876
Air India,08/07/2019,Chennai,Cochin,Morning,Night,3h,2 stops,13874
Air India,23/10/2019,Chennai,Mumbai,Afternoon,Afternoon,2h 10m,1 stop,8346
Air India,22/01/2019,Kolkata,Delhi,Night,Evening,4h 15m,1 stop,14490
Air India,10/05/2019,Delhi,Mumbai,Evening,Morning,4h 15m,1 stop,4193
Air India,28/10/2019,Mumbai,Cochin,Morning,Evening,2h 10m,2 stops,7576
Air India,17/05/2019,Kolkata,Mumbai,Afternoon,Night,2h 10m,1 stop,8886
Air India,13/02/2019,Mumbai,Delhi,Evening,Evening,4h 15m,non-stop,13475
Air India,19/10/2019,Delhi,Kolkata,Night,Morning,3h,2 stops,9693
Air India,13/08/2019,Delhi,Cochin,Morning,Morning,2h 10m,2 stops,9399
Air India,08/09/2019,Mumbai,Cochin,Night,Night,3h,non-stop,11742
Air India,10/02/2019,Mumbai,Cochin,Evening,Night,3h,non-stop,11411
Air India,12/11/2019,Bangalore,Mumbai,Afternoon,Afternoon,1h 45m,2 stops,3265
Air India,31/05/2019,Kolkata,Mumbai,Morning,Morning,4h 15m,1 stop,14705
Air India,20/12/2019,Chennai,Cochin,Morning,Night,3h,2 stops,14415
Air India,02/03/2019,Delhi,Mumbai,Night,Afternoon,4h 15m,1 stop,5131
Air India,18/07/2019,Delhi,Hyderabad,Afternoon,Morning,1h 45m,2 stops,8157
Air India,20/12/2019,Delhi,Mumbai,Afternoon,Afternoon,4h 15m,2 stops,6255
Air India,22/10/2019,Mumbai,Cochin,Night,Afternoon,4h 15m,non-stop,8332
Air India,31/01/2019,Chennai,Cochin,Night,Morning,2h 10m,non-stop,13700
Air India,05/12/2019,Bangalore,Kolkata,Morning,Morning,1h 45m,non-stop,9808
Air India,26/08/2019,Bangalore,Delhi,Morning,Night,2h 30m,1 stop,13385
Air India,10/12/2019,Chennai,Kolkata,Evening,Evening,1h 45m,2 stops,13921
Air India,03/09/2019,Delhi,Mumbai,Night,Morning,2h 30m,1 stop,3448
Air India,30/04/2019,Chennai,Kolkata,Night,Morning,2h 30m,2 stops,11693
Air India,29/01/2019,Kolkata,Mumbai,Afternoon,Evening,2h 30m,1 stop,3548
Air India,04/11/2019,Kolkata,Cochin,Morning,Night,1h 45m,non-stop,9885
Air India,27/12/2019,Delhi,Kolkata,Afternoon,Evening,3h,2 stops,8464
Air India,15/12/2019,Chennai,Hyderabad,Evening,Evening,2h 30m,1 stop,14173
Air India,21/10/2019,Bangalore,Cochin,Night,Afternoon,1h 45m,non-stop,5008
Air India,09/02/2019,Mumbai,Cochin,Evening,Afternoon,2h 10m,non-stop,7281
Air India,28/05/2019,Kolkata,Mumbai,Morning,Morning,2h 10m,1 stop,10477
Air India,06/11/2019,Chennai,Cochin,Morning,Afternoon,3h,2 stops,11788
Air India,05/12/2019,Kolkata,Hyderabad,Morning,Morning,1h 45m,1 stop,14643
Air India,26/03/2019,Delhi,Mumbai,Evening,Night,2h 10m,non-stop,14030
Air India,05/10/2019,Mumbai,Delhi,Afternoon,Night,4h 15m,non-stop,10898
Air India,30/03/2019,Kolkata,Mumbai,Morning,Morning,2h 10m,2 stops,4329
Air India,04/01/2019,Delhi,Hyderabad,Morning,Afternoon,1h 45m,2 stops,7158
Air India,18/10/2019,Mumbai,Kolkata,Night,Evening,2h 30m,1 stop,13535
Air India,27/08/2019,Kolkata,Mumbai,Evening,Afternoon,4h 15m,non-stop,6203
Air India,04/09/2019,Delhi,Hyderabad,Afternoon,Night,2h 30m,non-stop,5832
Air India,21/04/2019,Kolkata,Delhi,Night,Afternoon,4h 15m,non-stop,10065
Air India,01/06/2019,Delhi,Hyderabad,Morning,Evening,2h 10m,non-stop,4170
Air India,12/04/2019,Bangalore,Kolkata,Night,Afternoon,2h 10m,2 stops,8100
Air India,21/01/2019,Bangalore,Kolkata,Night,Afternoon,2h 10m,1 stop,12452
Air India,12/12/2019,Kolkata,Hyderabad,Morning,Night,2h 10m,non-stop,4925
Air India,02/10/2019,Bangalore,Kolkata,Night,Morning,3h,non-stop,5325
Air India,24/12/2019,Delhi,Cochin,Morning,Morning,2h 30m,1 stop,6190
Air India,23/12/2019,Chennai,Mumbai,Afternoon,Afternoon,2h 30m,2 stops,3163
Air India,01/05/2019,Chennai,Kolkata,Evening,Morning,2h 30m,2 stops,9682
Air India,22/08/2019,Mumbai,Cochin,Evening,Evening,2h 10m,2 stops,10197
Air India,10/08/2019,Chennai,Cochin,Evening,Evening,2h 30m,2 stops,13114
Air India,16/02/2019,Delhi,Kolkata,Afternoon,Afternoon,4h 15m,2 stops,9101
Air India,03/06/2019,Delhi,Hyderabad,Night,Night,2h 10m,1 stop,6225
Air India,11/08/2019,Kolkata,Mumbai,Morning,Night,1h 45m,non-stop,10558
Air India,25/01/2019,Bangalore,Mumbai,Night,Afternoon,3h,2 stops,4383
Air India,10/05/2019,Kolkata,Cochin,Afternoon,Night,2h 30m,non-stop,11675
Air India,13/02/2019,Chennai,Kolkata,Morning,Morning,3h,2 stops,10747
Air India,19/12/2019,Chennai,Cochin,Evening,Night,4h 15m,2 stops,4439
Air India,29/11/2019,Delhi,Mumbai,Evening,Morning,2h 10m,2 stops,7920
Air India,14/09/2019,Delhi,Mumbai,Afternoon,Night,2h 10m,non-stop,11264
Air India,16/11/2019,Mumbai,Kolkata,Night,Morning,4h 15m,2 stops,9861
Air India,16/09/2019,Bangalore,Cochin,Afternoon,Night,2h 10m,non-stop,7420
Air India,30/06/2019,Mumbai,Cochin,Evening,Morning,4h 15m,2 stops,3069
Air India,24/06/2019,Bangalore,Hyderabad,Afternoon,Morning,4h 15m,non-stop,14244
Air India,01/04/2019,Chennai,Cochin,Morning,Night,3h,2 stops,7229
Air India,26/06/2019,Chennai,Kolkata,Evening,Morning,4h 15m,1 stop,7687
Air India,24/11/2019,Kolkata,Delhi,Evening,Night,4h 15m,2 stops,12699
Air India,02/08/2019,Bangalore,Kolkata,Evening,Afternoon,1h 45m,non-stop,8883
Air India,06/05/2019,Chennai,Kolkata,Afternoon,Morning,3h,1 stop,3997
Air India,14/09/2019,Bangalore,Hyderabad,Morning,Evening,4h 15m,1 stop,5059
Air India,24/12/2019,Chennai,Kolkata,Night,Afternoon,2h 30m,2 stops,4931
Air India,28/07/2019,Mumbai,Delhi,Night,Evening,4h 15m,non-stop,12406
Air India,01/12/2019,Kolkata,Mumbai,Afternoon,Night,2h 30m,non-stop,4576
Air India,01/08/2019,Bangalore,Cochin,Afternoon,Night,3h,1 stop,12007
Air India,17/04/2019,Mumbai,Hyderabad,Evening,Night,4h 15m,1 stop,12624
Air India,06/08/2019,Chennai,Kolkata,Afternoon,Night,1h 45m,non-stop,12814
Air India,21/12/2019,Bangalore,Hyderabad,Night,Afternoon,1h 45m,2 stops,12429
Air India,08/06/2019,Chennai,Hyderabad,Night,Evening,3h,1 stop,5351
Air India,13/03/2019,Mumbai,Delhi,Morning,Morning,2h 30m,1 stop,9464
Air India,21/08/2019,Kolkata,Cochin,Morning,Morning,3h,1 stop,6087
Air India,19/11/2019,Delhi,Hyderabad,Night,Morning,1h 45m,1 stop,6293
Air India,20/10/2019,Delhi,Cochin,Morning,Evening,3h,non-stop,11421
Air India,04/05/2019,Kolkata,Hyderabad,Night,Morning,4h 15m,2 stops,9575
Air India,12/03/2019,Kolkata,Delhi,Afternoon,Morning,2h 10m,2 stops,9352
Air India,12/05/2019,Mumbai,Hyderabad,Afternoon,Evening,4h 15m,1 stop,6827
Air India,14/07/2019,Mumbai,Delhi,Evening,Morning,1h 45m,2 stops,14899
Air India,14/09/2019,Bangalore,Mumbai,Evening,Night,1h 45m,non-stop,14347
Air India,22/06/2019,Delhi,Cochin,Evening,Evening,2h 30m,2 stops,11023
Air India,05/07/2019,Mumbai,Cochin,Night,Morning,4h 15m,2 stops,7303
Air India,18/05/2019,Chennai,Kolkata,Night,Evening,4h 15m,2 stops,8552
Air India,23/05/2019,Kolkata,Cochin,Evening,Morning,4h 15m,non-stop,13390
Air India,28/07/2019,Delhi,Kolkata,Evening,Evening,2h 30m,1 stop,13003
Air India,29/03/2019,Chennai,Mumbai,Evening,Night,2h 30m,2 stops,7661
Air India,10/01/2019,Chennai,Mumbai,Night,Morning,1h 45m,non-stop,8846
Air India,12/08/2019,Chennai,Delhi,Afternoon,Afternoon,2h 30m,2 stops,14639
Air India,16/09/2019,Delhi,Kolkata,Afternoon,Afternoon,2h 30m,non-stop,13004
Air India,08/01/2019,Bangalore,Mumbai,Night,Night,4h 15m,non-stop,11776
Air India,26/05/2019,Chennai,Cochin,Morning,Afternoon,3h,non-stop,6183
Air India,13/12/2019,Kolkata,Cochin,Evening,Evening,3h,2 stops,4997
Air India,17/11/2019,Chennai,Hyderabad,Evening,Morning,3h,1 stop,14526
Air India,25/07/2019,Delhi,Cochin,Evening,Afternoon,2h 30m,1 stop,9257
Air India,05/04/2019,Bangalore,Hyderabad,Morning,Night,3h,2 stops,3855
Air India,22/11/2019,Kolkata,Mumbai,Morning,Evening,3h,non-stop,9889
Air India,27/09/2019,Chennai,Mumbai,Morning,Afternoon,1h 45m,2 stops,12962
Air India,21/06/2019,Kolkata,Mumbai,Evening,Afternoon,2h 10m,2 stops,3333
Air India,02/06/2019,Mumbai,Delhi,Morning,Night,4h 15m,1 stop,10520
Air India,28/10/2019,Chennai,Cochin,Morning,Evening,2h 10m,1 stop,8223
Air India,26/01/2019,Chennai,Mumbai,Morning,Night,2h 30m,1 stop,8971
Air India,21/09/2019,Kolkata,Cochin,Morning,Afternoon,2h 10m,non-stop,9874
Air India,02/12/2019,Kolkata,Mumbai,Night,Afternoon,2h 10m,1 stop,4454
Air India,09/02/2019,Kolkata,Hyderabad,Morning,Night,2h 10m,non-stop,4889
Air India,12/10/2019,Kolkata,Mumbai,Morning,Afternoon,4h 15m,non-stop,5081
Air India,16/09/2019,Mumbai,Hyderabad,Afternoon,Morning,2h 30m,1 stop,8858
Air India,18/12/2019,Delhi,Mumbai,Evening,Night,2h 10m,1 stop,11768
Air India,11/11/2019,Bangalore,Kolkata,Evening,Evening,2h 10m,2 stops,13810
Air India,07/05/2019,Mumbai,Cochin,Morning,Afternoon,4h 15m,1 stop,7233
Air India,31/03/2019,Mumbai,Cochin,Night,Afternoon,3h,1 stop,5406
Air India,17/12/2019,Bangalore,Cochin,Morning,Night,3h,non-stop,10645
Air India,29/07/2019,Kolkata,Hyderabad,Evening,Morning,3h,non-stop,9403
Air India,02/01/2019,Kolkata,Hyderabad,Afternoon,Night,3h,2 stops,6990
Air India,26/05/2019,Kolkata,Cochin,Night,Afternoon,4h 15m,1 stop,7234
Air India,05/03/2019,Kolkata,Delhi,Night,Morning,4h 15m,non-stop,13536
Air India,03/10/2019,Kolkata,Cochin,Morning,Afternoon,2h 30m,1 stop,11690
Air India,05/05/2019,Delhi,Hyderabad,Morning,Morning,2h 30m,2 stops,14153
Air India,05/08/2019,Kolkata,Delhi,Evening,Night,2h 30m,2 stops,4069
Air India,24/06/2019,Kolkata,Cochin,Afternoon,Evening,1h 45m,1 stop,10868
Air India,24/08/2019,Bangalore,Mumbai,Night,Night,3h,1 stop,9973
Air India,17/12/2019,Mumbai,Cochin,Evening,Night,3h,2 stops,4046
Air India,15/05/2019,Delhi,Cochin,Night,Evening,3h,2 stops,7846
Air India,07/06/2019,Mumbai,Delhi,Night,Afternoon,1h 45m,1 stop,9603
Air India,23/09/2019,Mumbai,Hyderabad,Afternoon,Evening,3h,1 stop,8025
Air India,14/03/2019,Delhi,Mumbai,Afternoon,Afternoon,1h 45m,2 stops,7565
Air India,02/05/2019,Chennai,Delhi,Night,Evening,2h 30m,1 stop,14839
Air India,07/08/2019,Chennai,Delhi,Afternoon,Morning,1h 45m,1 stop,5363
Air India,07/09/2019,Chennai,Cochin,Night,Evening,1h 45m,non-stop,3585
Air India,07/06/2019,Bangalore,Cochin,Night,Afternoon,4h 15m,2 stops,4441
Air India,19/07/2019,Bangalore,Mumbai,Afternoon,Night,2h 10m,2 stops,7701
Air India,21/04/2019,Kolkata,Delhi,Afternoon,Night,1h 45m,1 stop,13549
Air India,25/02/2019,Mumbai,Hyderabad,Morning,Evening,2h 30m,non-stop,8200
Air India,06/07/2019,Delhi,Mumbai,Night,Evening,2h 30m,2 stops,6963
Air India,08/06/2019,Kolkata,Cochin,Morning,Afternoon,2h 10m,2 stops,9894
Air India,19/08/2019,Kolkata,Cochin,Evening,Morning,3h,2 stops,13317
Air India,14/12/2019,Delhi,Cochin,Afternoon,Night,2h 10m,2 stops,13152
Air India,26/02/2019,Mumbai,Hyderabad,Morning,Night,3h,non-stop,11517
Air India,15/02/2019,Kolkata,Mumbai,Afternoon,Night,2h 30m,2 stops,14107
Air India,07/02/2019,Chennai,Hyderabad,Evening,Night,4h 15m,non-stop,8539
Air India,09/08/2019,Chennai,Kolkata,Evening,Afternoon,2h 10m,non-stop,14486
Air India,30/03/2019,Kolkata,Mumbai,Night,Night,4h 15m,non-stop,6760
Air India,22/09/2019,Bangalore,Mumbai,Afternoon,Afternoon,1h 45m,1 stop,13356
Air India,23/04/2019,Bangalore,Hyderabad,Morning,Night,2h 10m,1 stop,4667
Air India,09/08/2019,Chennai,Hyderabad,Afternoon,Afternoon,4h 15m,2 stops,9493
Air India,14/06/2019,Chennai,Hyderabad,Night,Evening,2h 10m,2 stops,8524
Air India,27/06/2019,Kolkata,Hyderabad,Evening,Night,1h 45m,1 stop,9519
Air India,21/06/2019,Mumbai,Kolkata,Evening,Morning,4h 15m,2 stops,4762
Air India,12/07/2019,Chennai,Mumbai,Afternoon,Afternoon,2h 10m,1 stop,6509
Air India,16/11/2019,Mumbai,Hyderabad,Evening,Night,3h,1 stop,11012
Air India,28/01/2019,Kolkata,Cochin,Afternoon,Afternoon,2h 30m,non-stop,10144
Air India,05/02/2019,Bangalore,Cochin,Morning,Morning,3h,non-stop,12907
Air India,01/03/2019,Kolkata,Cochin,Night,Afternoon,4h 15m,2 stops,4042
Air India,16/09/2019,Chennai,Mumbai,Morning,Evening,3h,1 stop,8012
Air India,24/03/2019,Mumbai,Cochin,Evening,Night,4h 15m,1 stop,3892
Air India,04/09/2019,Delhi,Kolkata,Morning,Night,2h 30m,1 stop,6104
Air India,08/12/2019,Mumbai,Hyderabad,Afternoon,Morning,4h 15m,2 stops,10104
Air India,31/12/2019,Bangalore,Hyderabad,Morning,Night,4h 15m,2 stops,3263
Air India,06/01/2019,Kolkata,Mumbai,Night,Afternoon,4h 15m,non-stop,3796
Air India,09/10/2019,Delhi,Hyderabad,Night,Night,3h,2 stops,7098
Air India,25/04/2019,Mumbai,Cochin,Afternoon,Night,1h 45m,1 stop,9512
Air India,12/03/2019,Kolkata,Cochin,Evening,Afternoon,3h,1 stop,8667
Air India,07/09/2019,Bangalore,Mumbai,Morning,Morning,4h 15m,2 stops,7317
Air India,09/12/2019,Delhi,Mumbai,Night,Evening,2h 30m,1 stop,9091
Air India,27/03/2019,Chennai,Mumbai,Night,Afternoon,4h 15m,2 stops,7988
Air India,17/08/2019,Mumbai,Delhi,Morning,Night,1h 45m,non-stop,7611
Air India,04/07/2019,Chennai,Kolkata,Night,Night,4h 15m,non-stop,5802
Air India,07/08/2019,Mumbai,Hyderabad,Night,Morning,3h,non-stop,8328
Air India,14/03/2019,Mumbai,Cochin,Morning,Afternoon,2h 30m,1 stop,5847
Air India,12/09/2019,Kolkata,Hyderabad,Evening,Night,1h 45m,2 stops,9742
Air India,31/12/2019,Chennai,Hyderabad,Afternoon,Morning,2h 30m,2 stops,14880
Air India,25/07/2019,Kolkata,Cochin,Morning,Night,2h 30m,1 stop,14640
Air India,17/08/2019,Kolkata,Hyderabad,Afternoon,Evening,2h 30m,non-stop,9714
Air India,10/09/2019,Chennai,Cochin,Evening,Night,3h,non-stop,12746
Air India,17/03/2019,Mumbai,Cochin,Afternoon,Evening,3h,1 stop,14842
Air India,03/03/2019,Chennai,Kolkata,Evening,Night,4h 15m,non-stop,14429
Air India,31/10/2019,Kolkata,Mumbai,Night,Afternoon,2h 30m,1 stop,12887
Air India,22/10/2019,Bangalore,Delhi,Morning,Evening,2h 10m,1 stop,9135
Air India,31/12/2019,Kolkata,Hyderabad,Morning,Afternoon,2h 30m,non-stop,11938
Air India,21/11/2019,Chennai,Cochin,Night,Morning,2h 30m,2 stops,12193
Air India,26/12/2019,Delhi,Hyderabad,Morning,Afternoon,3h,2 stops,3547
Air India,25/06/2019,Chennai,Delhi,Morning,Afternoon,2h 30m,2 stops,5450
Air India,25/10/2019,Delhi,Kolkata,Night,Morning,2h 10m,1 stop,14886
Air India,20/03/2019,Bangalore,Mumbai,Morning,Afternoon,1h 45m,non-stop,12343
Air India,31/10/2019,Bangalore,Mumbai,Afternoon,Morning,2h 10m,non-stop,12432
Air India,17/07/2019,Bangalore,Cochin,Evening,Evening,4h 15m,1 stop,13467
Air India,14/02/2019,Chennai,Cochin,Evening,Evening,4h 15m,1 stop,4280
Air India,16/11/2019,Bangalore,Delhi,Night,Afternoon,1h 45m,1 stop,7047
Air India,15/12/2019,Delhi,Kolkata,Evening,Night,4h 15m,non-stop,12538
Air India,16/03/2019,Delhi,Hyderabad,Morning,Morning,2h 10m,2 stops,6770
Air India,08/06/2019,Bangalore,Mumbai,Evening,Evening,4h 15m,1 stop,9491
Air India,20/10/2019,Delhi,Kolkata,Morning,Afternoon,3h,1 stop,3031
Air India,05/10/2019,Delhi,Cochin,Morning,Evening,2h 30m,1 stop,7484
Air India,09/04/2019,Chennai,Delhi,Afternoon,Morning,3h,1 stop,5955
Air India,25/03/2019,Bangalore,Kolkata,Afternoon,Morning,1h 45m,2 stops,3965
Air India,02/02/2019,Delhi,Hyderabad,Night,Morning,2h 10m,1 stop,9078
Air India,31/01/2019,Delhi,Cochin,Afternoon,Night,4h 15m,2 stops,5377
Air India,13/11/2019,Mumbai,Cochin,Night,Evening,3h,2 stops,11911
Air India,06/08/2019,Mumbai,Kolkata,Night,Night,2h 10m,2 stops,4125
Air India,04/06/2019,Kolkata,Mumbai,Afternoon,Evening,4h 15m,2 stops,5351
Air India,10/06/2019,Chennai,Hyderabad,Night,Night,2h 10m,2 stops,11144
Air India,30/08/2019,Bangalore,Cochin,Evening,Evening,2h 10m,1 stop,8073
Air India,28/02/2019,Delhi,Hyderabad,Night,Afternoon,2h 30m,non-stop,6674
Air India,04/08/2019,Delhi,Kolkata,Morning,Afternoon,2h 10m,non-stop,8442
Air India,06/10/2019,Kolkata,Cochin,Afternoon,Morning,4h 15m,2 stops,8641
Air India,15/10/2019,Kolkata,Cochin,Evening,Night,3h,non-stop,13259
Air India,16/01/2019,Kolkata,Delhi,Night,Night,2h 10m,2 stops,5126
Air India,15/05/2019,Delhi,Mumbai,Morning,Morning,2h 10m,2 stops,3895
Air India,30/01/2019,Mumbai,Delhi,Night,Morning,4h 15m,1 stop,8323
Air India,15/03/2019,Delhi,Kolkata,Night,Afternoon,3h,1 stop,13642
Air India,27/05/2019,Delhi,Kolkata,Night,Afternoon,4h 15m,non-stop,7668
Air India,18/05/2019,Mumbai,Delhi,Morning,Night,4h 15m,1 stop,10891
Air India,15/02/2019,Mumbai,Kolkata,Afternoon,Morning,1h 45m,non-stop,3039
Air India,10/08/2019,Kolkata,Hyderabad,Night,Night,2h 30m,2 stops,12750
Air India,23/03/2019,Delhi,Mumbai,Morning,Evening,2h 30m,2 stops,6177
Air India,21/11/2019,Kolkata,Cochin,Afternoon,Evening,4h 15m,1 stop,4742
Air India,10/09/2019,Mumbai,Hyderabad,Evening,Afternoon,2h 10m,1 stop,12714
Air India,17/08/2019,Delhi,Mumbai,Evening,Night,1h 45m,1 stop,3858
Air India,03/04/2019,Delhi,Cochin,Afternoon,Night,2h 10m,non-stop,12668
Air India,24/12/2019,Mumbai,Kolkata,Night,Morning,1h 45m,1 stop,6005
Air India,14/01/2019,Mumbai,Kolkata,Evening,Night,1h 45m,2 stops,12787
Air India,01/02/2019,Bangalore,Delhi,Evening,Morning,1h 45m,non-stop,10677
Air India,09/02/2019,Delhi,Hyderabad,Afternoon,Night,1h 45m,non-stop,8146
Air India,25/03/2019,Mumbai,Cochin,Morning,Morning,3h,2 stops,11483
Air India,22/01/2019,Chennai,Mumbai,Evening,Morning,2h 30m,1 stop,13729
Air India,13/09/2019,Kolkata,Cochin,Night,Morning,3h,1 stop,5060
Air India,25/11/2019,Delhi,Cochin,Afternoon,Morning,3h,2 stops,4659
Air India,26/12/2019,Bangalore,Cochin,Night,Morning,2h 10m,non-stop,9246
Air India,14/10/2019,Chennai,Kolkata,Afternoon,Morning,2h 10m,non-stop,8363
Air India,29/07/2019,Mumbai,Hyderabad,Evening,Night,2h 10m,non-stop,3420
Air India,22/07/2019,Delhi,Hyderabad,Night,Afternoon,2h 30m,2 stops,6187
Air India,17/02/2019,Delhi,Kolkata,Morning,Night,2h 10m,non-stop,8552
Air India,07/04/2019,Chennai,Cochin,Night,Evening,2h 30m,1 stop,5889
Air India,02/05/2019,Delhi,Mumbai,Morning,Night,4h 15m,2 stops,7744
Air India,07/04/2019,Bangalore,Hyderabad,Morning,Night,4h 15m,1 stop,14428
Air India,24/01/2019,Mumbai,Hyderabad,Night,Morning,3h,non-stop,10273
Air India,23/01/2019,Kolkata,Hyderabad,Night,Morning,1h 45m,non-stop,3640
Air India,03/02/2019,Chennai,Kolkata,Evening,Morning,2h 10m,non-stop,9018
Air India,23/05/2019,Chennai,Hyderabad,Evening,Night,2h 30m,non-stop,6245
Air India,19/03/2019,Kolkata,Hyderabad,Night,Night,4h 15m,2 stops,3741
Air India,05/02/2019,Chennai,Delhi,Night,Evening,4h 15m,1 stop,12828
Air India,14/01/2019,Kolkata,Hyderabad,Night,Morning,4h 15m,2 stops,7614
Air India,07/02/2019,Bangalore,Cochin,Night,Morning,2h 10m,non-stop,9999
Air India,26/10/2019,Mumbai,Hyderabad,Evening,Morning,1h 45m,1 stop,6003
Air India,19/11/2019,Chennai,Kolkata,Night,Morning,4h 15m,non-stop,8360
Air India,23/11/2019,Delhi,Cochin,Morning,Night,3h,1 stop,6706
Air India,28/10/2019,Mumbai,Delhi,Evening,Evening,2h 10m,non-stop,9910
Air India,05/03/2019,Mumbai,Kolkata,Night,Evening,2h 10m,2 stops,4492
Air India,29/08/2019,Delhi,Mumbai,Morning,Afternoon,4h 15m,1 stop,7719
Air India,10/12/2019,Chennai,Hyderabad,Night,Morning,3h,2 stops,3133
Air India,15/04/2019,Delhi,Cochin,Night,Evening,2h 30m,1 stop,11592
Air India,30/03/2019,Delhi,Mumbai,Night,Morning,4h 15m,2 stops,8430
Air India,03/07/2019,Delhi,Cochin,Evening,Evening,4h 15m,1 stop,10039
Air India,12/07/2019,Mumbai,Kolkata,Night,Morning,2h 30m,1 stop,6922
Air India,11/04/2019,Bangalore,Mumbai,Night,Evening,1h 45m,1 stop,13421
Air India,11/11/2019,Delhi,Hyderabad,Night,Night,2h 30m,2 stops,6555
Air India,07/01/2019,Bangalore,Kolkata,Evening,Evening,2h 30m,non-stop,8491
Air India,01/08/2019,Kolkata,Delhi,Morning,Evening,1h 45m,1 stop,9300
